0.0, 0.0 -0.0 -5.949153479327784e-34 2.9745773345792387e-30
1e-05, 0.0 0.04523882705407696 3.855692725732477e-14 -1.9282319321388115e-13
2e-05, 0.0 0.0904770111642851 3.125937094315643e-13 -1.3704965045806288e-12
3.0000000000000004e-05, 0.0 0.13571390939589326 2.024741691254717e-12 -8.562764650807015e-12
4e-05, 0.0 0.18094887883244543 1.251897048976583e-11 -5.24836629630453e-11
5e-05, 0.0 0.22618127658489812 7.663678422299705e-11 -3.2066570545037905e-10
6e-05, 0.0 0.27141045980075706 4.681377114363764e-10 -1.9579727737783337e-09
7.000000000000001e-05, 0.0 0.31663578567321377 2.858061889092708e-09 -1.1952478950170746e-08
8e-05, 0.0 0.36185661145028103 1.7444565868695317e-08 -7.294996446388162e-08
9e-05, 0.0 0.4070722944439281 1.0645208931877694e-07 -4.4514406933972693e-07
0.0001, 0.0 0.4522821920392145 6.494443910994416e-07 -2.7156109532944216e-06
0.00011, 0.0 0.4974856617034229 3.960762016421653e-06 -1.6560548888627455e-05
0.00012, 0.0 0.5426820609951913 2.4134765926359425e-05 -0.00010089415431561519
0.00013000000000000002, 0.0 0.5878707475736435 0.00014650310838035453 -0.0006119882153783556
0.00014000000000000001, 0.0 0.6330510792075177 0.0008708605481227606 -0.0036226580592601484
0.00015000000000000001, 0.0 0.6782224137842943 0.004662213155184538 -0.018961425248464045
0.00016, 0.0 0.7233841093193222 0.01813136890366435 -0.06736391011130262
0.00017, 0.0 0.7685355239649421 0.045529446477902295 -0.1370359173176678
0.00018, 0.0 0.8136760160196091 0.08290400272755835 -0.1869556852510079
0.00019, 0.0 0.8588049439370121 0.12503472865303988 -0.2107786643560606
0.0002, 0.0 0.9039216663351927 0.1690519811276548 -0.2202553143542018
0.00021, 0.0 0.949025542005659 0.2137612042096088 -0.2237598766139789
0.00022, 0.0 0.9941159299225009 0.2587120060088258 -0.2250127210020939
0.00023, 0.0 1.039192189251497 0.303740274142929 -0.22544508094465932
0.00024, 0.0 1.084253679359227 0.34878670373037657 -0.22558093464096762
0.00025, 0.0 1.1292997598221717 0.39382969677099544 -0.22560879489986557
0.00026000000000000003, 0.0 1.1743297904358188 0.43886113786377473 -0.22559606660175982
0.00027000000000000006, 0.0 1.2193431312237584 0.48387772218815656 -0.22556679934409693
0.0002800000000000001, 0.0 1.264339142446781 0.5288778601888583 -0.22552956786369618
