0.0, 0.0 0.99999999991 0.99999999964 0.9999999991899999 0.99999999919 1.99999999883 2.99999999874 2.9999999997299996e-07 1.199999999568e-06 2.6999999980829997e-06 0.0 0.0 0.0
3e-10, 0.0 0.9999099180173785 0.9996397693230439 0.9991898454151333 0.9991898454151333 1.9988296147381772 2.9987395327555553 0.0003002729754051865 0.0012007677231872205 0.0027005125828887242 0.0 0.0 0.0
3.003e-07, 0.0 0.9997298604373175 0.9989199278320681 0.9975716585967226 0.9975716585967226 1.9964915864287907 2.9962214468661084 0.0006001919335363818 0.002399471636585703 0.005393956061369219 0.0 0.0 0.0
6.003e-07, 0.0 0.9994598514706242 0.9978408636301854 0.9951474023823015 0.9951474023823016 1.9929882660124871 2.992448117483111 0.000900029888977569 0.0035968806729419255 0.008080854048070123 0.0 0.0 0.0
9.003e-07, 0.0 0.999099923510815 0.9964030943143497 0.9919196912179137 0.9919196912179136 1.9883227855322632 2.9874227090430785 0.0011997598660308134 0.004792564386119145 0.010759037214626307 0.0 0.0 0.0
1.2003e-06, 0.0 0.998650117040472 0.9946072663826162 0.9878917877054043 0.9878917877054044 1.9824990540880207 2.9811491711284925 0.001499354901142955 0.005986093105778285 0.013426345041697629 0.0 0.0 0.0
1.5002999999999998e-06, 0.0 0.9981104806268727 0.9924541549550989 0.9830675994372712 0.9830675994372712 1.9755217543923702 2.9736322350192426 0.0017987880453310167 0.007177038091724403 0.016080627560443688 0.0 0.0 0.0
1.8003e-06, 0.0 0.9974810709168909 0.98994466344874 0.9774516753120561 0.9774516753120561 1.9673963387607962 2.9648774096776864 0.002098032366606084 0.008364971687862892 0.01871974708405015 0.0 0.0 0.0
2.1003e-06, 0.0 0.9967619526311723 0.987079823206027 0.9710492013336822 0.9710492013336821 1.9581290245397094 2.9548909771708813 0.002397060952395436 0.009549467475710125 0.021341579927913273 0.0 0.0 0.0
2.4003e-06, 0.0 0.9959531985575835 0.983860793077806 0.9638659958985523 0.9638659958985524 1.9477267889763583 2.9436799875339426 0.0026958469119627106 0.010730100427403492 0.02394401811709961 0.0 0.0 0.0
2.7003000000000002e-06, 0.0 0.9950548895439357 0.9802888589603592 0.9559085045746395 0.9559085045746395 1.936197363534999 2.931252253078934 0.002994363378825891 0.011906447058155923 0.026524971079709227 0.0 0.0 0.0
3.0003000000000003e-06, 0.0 0.9940671144899837 0.9763654332869292 0.9471837943772046 0.9471837943772045 1.9235492276641335 2.9176163421541172 0.003292583513172886 0.01307808557810024 0.029082367324783413 0.0 0.0 0.0
3.3003000000000004e-06, 0.0 0.9929899703387014 0.9720920544738885 0.9376995475461811 0.9376995475461812 1.9097916020200696 2.902781572358771 0.0035904805042744964 0.014244596043468906 0.03161415610341128 0.0 0.0 0.0
3.6003000000000005e-06, 0.0 0.9918235620668331 0.967470386321772 0.9274640548306697 0.9274640548306697 1.8949344411524418 2.886758003219275 0.0038880275728945457 0.015405560507055032 0.034118309051704494 0.0 0.0 0.0
3.900300000000001e-06, 0.0 0.9905680026747239 0.9625022173714017 0.9164862082863722 0.9164862082863722 1.878988425657774 2.8695564283324986 0.004185197973696962 0.016560563167900715 0.036592821814325154 0.0 0.0 0.0
4.2003e-06, 0.0 0.9892234131754291 0.9571894602153539 0.9047754935921917 0.9047754935921917 1.8619649538075456 2.8511883669829747 0.004481964997649591 0.01770919052015914 0.03903571564726836 0.0 0.0 0.0
4.5003e-06, 0.0 0.9877899225831017 0.9515341507650308 0.8923419818926059 0.8923419818926058 1.8438761326576367 2.8316660552407384 0.0047783019744245215 0.018851031501077177 0.04144503899861933 0.0 0.0 0.0
4.8003e-06, 0.0 0.9862676679006632 0.9455384474736173 0.879196321172799 0.879196321172799 1.824734768646416 2.8110024365470796 0.00507418227479472 0.019985677638045516 0.04381886906602327 0.0 0.0 0.0
5.100299999999999e-06, 0.0 0.9846567941067552 0.9392046305152181 0.865349727173911 0.865349727173911 1.8045543576891292 2.789211151795884 0.005369579313026746 0.021112723194663778 0.04615531332962647 0.0 0.0 0.0
5.400299999999999e-06, 0.0 0.9829574541419744 0.9325351009204876 0.8508139738561307 0.8508139738561308 1.7833490747766183 2.766306528918593 0.005664466549269338 0.022231765315768363 0.04845251105926774 0.0 0.0 0.0
5.700299999999999e-06, 0.0 0.9811698088943931 0.9255323796690762 0.8356013834177144 0.8356013834177143 1.7611337630867905 2.7423035719811835 0.0059588174919376555 0.023342404171371255 0.05070863479472118 0.0 0.0 0.0
6.000299999999998e-06, 0.0 0.9792940271843651 0.9181991067392388 0.8197248158783701 0.8197248158783702 1.737923922617609 2.717217949801974 0.006252605700092965 0.024444243099458342 0.052921891797814105 0.0 0.0 0.0
6.300299999999998e-06, 0.0 0.9773302857486199 0.9105380401149599 0.8031976582357898 0.8031976582357898 1.7137356983507497 2.6910659840993696 0.006545804785817551 0.02553688874759629 0.0550905254752676 0.0 0.0 0.0
6.600299999999998e-06, 0.0 0.9752787692236444 0.9025520547509706 0.7860338132044502 0.7860338132044503 1.6885858679554209 2.6638646371790653 0.006838388416584644 0.026619951213297455 0.05721281677113184 0.0 0.0 0.0
